timestamp,latitude,longitude,altitude_km,velocity_kmph,visibility
2025-05-29 01:45:00,40.796550162555,-94.106965734934,419.80182372613,27594.785912249,daylight
2025-05-29 01:50:01,28.06269469395,-77.400151955827,417.23022359617,27595.506904202,eclipsed
2025-05-29 01:55:01,13.530895278058,-64.778642693756,415.91323564794,27592.987120207,eclipsed
2025-05-29 02:00:01,-1.6882852179023,-53.800838552468,416.98292376712,27586.100139059,eclipsed
2025-05-29 02:05:02,-16.866610317032,-42.598360633276,420.65166304308,27575.137350936,eclipsed
2025-05-29 02:10:01,-31.040766119631,-29.395401892688,425.96023560172,27562.173259184,eclipsed
2025-05-29 02:15:03,-43.143658926639,-11.41330687874,431.30112763388,27550.04067073,eclipsed
2025-05-29 02:20:01,-50.624398892355,13.346564397585,434.78255502952,27542.066928928,eclipsed
2025-05-29 02:25:01,-50.91834667072,42.771278563173,435.33368076275,27540.071039403,eclipsed
2025-05-29 02:30:02,-43.785880314875,68.262911902826,432.82007816747,27544.412334159,daylight
2025-05-29 02:35:01,-32.027446211815,86.478111566224,428.28355340192,27553.476475546,daylight
2025-05-29 02:40:01,-17.922050407731,99.956533315973,423.36691367354,27564.617130221,daylight
2025-05-29 02:45:02,-2.7900838122899,111.23143565867,419.73652303108,27574.994513755,daylight
2025-05-29 02:50:01,12.38541494901,122.11713864914,418.38028549602,27582.557793098,daylight
2025-05-29 02:55:01,26.992722885456,134.52960422801,419.17128477871,27586.899710405,daylight
2025-05-29 03:00:01,39.882268352497,150.74918941279,421.07768566712,27588.855931425,daylight
2025-05-29 03:05:01,49.073061406101,173.5583795486,422.6654981937,27589.965708968,daylight
2025-05-29 03:10:02,51.659704359976,-157.3319163719,422.80624834273,27591.492920242,daylight
2025-05-29 03:15:02,46.409119657795,-129.96860438816,421.22045280592,27593.640523789,daylight
2025-05-29 03:20:01,35.637330103017,-109.81434814252,418.6356069931,27595.378035317,daylight
2025-05-29 03:25:01,21.966747401121,-95.242056498387,416.42622048135,27594.918275746,eclipsed
2025-05-29 03:30:02,6.9808916343876,-83.536571489243,416.04067209349,27590.574249919,eclipsed
2025-05-29 03:35:01,-8.2378494889036,-72.728649670744,418.25739511648,27581.844686504,eclipsed
2025-05-29 03:40:02,-23.141401830302,-60.888554073973,422.81386757424,27569.669838954,eclipsed
2025-05-29 03:45:01,-36.581797686521,-46.06756196527,428.34284129121,27556.71679212,eclipsed
2025-05-29 03:50:01,-47.041906510133,-25.375396494189,433.07746625015,27546.043077347,eclipsed
2025-05-29 03:55:02,-51.747807937044,2.4048459317919,435.40727081697,27540.431787035,eclipsed
2025-05-29 04:00:02,-48.619559997408,31.060366211316,434.58065254081,27541.245214407,daylight
2025-05-29 04:05:01,-39.163638033991,53.226967250616,431.03309730645,27547.870961389,daylight
2025-05-29 04:10:01,-26.157927128268,69.090282820693,426.10574322564,27558.199551909,daylight
2025-05-29 04:15:01,-11.511611293519,81.337919186458,421.57082095592,27569.308546616,daylight
2025-05-29 04:20:02,3.7721855499221,92.262774290753,418.8559291642,27578.652612941,daylight
2025-05-29 04:25:01,18.784685406632,103.55054144251,418.49920210624,27584.788909914,daylight
2025-05-29 04:30:01,32.826209946485,117.2670287141,419.93659388642,27587.935215221,daylight
2025-05-29 04:35:02,44.474098189373,136.08320396725,421.88591980857,27589.334831581,daylight
2025-05-29 04:40:01,51.151440629468,161.97763795803,422.94503556631,27590.511903722,daylight
2025-05-29 04:45:03,50.270262426358,-168.3504597334,422.31185146146,27592.367810313,daylight
2025-05-29 04:50:01,42.301077466263,-144.07818611249,420.1666667754,27594.520931602,visible
2025-05-29 04:55:02,29.957129542464,-126.5854591314,417.53899924348,27595.561369001,visible
2025-05-29 05:00:02,15.595774583873,-113.56893310853,415.96294354924,27593.596405222,eclipsed
2025-05-29 05:05:01,0.47256330854376,-102.51545583263,416.65584225491,27587.37365946,eclipsed
2025-05-29 05:10:01,-14.713738001449,-91.484978681055,419.97163441171,27576.952366145,eclipsed
2025-05-29 05:15:01,-29.126565154628,-78.670693297343,425.14787999605,27564.083873428,eclipsed
2025-05-29 05:20:03,-41.653681660455,-61.52289784789,430.60494111857,27551.623121083,eclipsed
2025-05-29 05:25:02,-49.962834362507,-37.702307816536,434.43821143054,27542.909194704,eclipsed
2025-05-29 05:30:03,-51.349706491641,-8.3264405157393,435.42848777917,27540.017542419,eclipsed
2025-05-29 05:35:04,-45.082770619542,18.088960432749,433.29175325166,27543.552393207,daylight
2025-05-29 05:40:03,-33.7884159056,37.170108550136,428.9434600372,27552.106742915,daylight
2025-05-29 05:45:02,-19.947284368954,51.088165748089,423.99058304795,27563.093269343,daylight
2025-05-29 05:50:01,-4.9961701578804,62.475115102479,420.12493453079,27573.647170753,daylight
2025-05-29 05:55:02,10.304121106735,73.373518129035,418.42400642505,27581.702488177,daylight
2025-05-29 06:00:02,25.049605389624,85.459977066531,418.96567064979,27586.454919325,daylight
2025-05-29 06:05:02,38.267374448175,100.98744095611,420.8039832299,27588.645932735,daylight
2025-05-29 06:10:01,48.107062163267,122.67944893812,422.51335796019,27589.774691741,daylight
2025-05-29 06:15:01,51.787620048521,151.14929837181,422.90024405054,27591.19733831,daylight
2025-05-29 06:20:02,47.560915521552,179.38200107247,421.53248983365,27593.30605973,daylight
2025-05-29 06:25:02,37.346225672423,-159.39323509626,419.00349947527,27595.215873259,daylight
2025-05-29 06:30:01,24.000914915767,-144.26003781593,416.65137588538,27595.192540769,eclipsed
2025-05-29 06:35:01,9.1786569601787,-132.32179364688,415.93274014102,27591.499452111,eclipsed
2025-05-29 06:40:02,-6.1398904077168,-121.43235849164,417.78179324645,27583.329841352,eclipsed
2025-05-29 06:45:03,-21.148821157824,-109.83643603096,422.07334315191,27571.51213888,eclipsed
2025-05-29 06:50:01,-34.811093134452,-95.64471249929,427.54722164013,27558.54377634,eclipsed
2025-05-29 06:55:03,-45.901259860426,-75.784469492192,432.53239090082,27547.29633832,eclipsed
